amount,hour_of_day,day_of_week,is_weekend,is_night,merchant_category,is_foreign_country,transaction_count_1h,transaction_count_24h,amount_vs_avg_ratio,is_new_merchant,is_high_risk_category,label
118.34,6,2,0,0,entertainment,0,3,6,0.63,0,0,0
108.9,13,6,1,0,grocery,0,3,4,1.88,0,0,0
83.37,9,2,0,0,travel,0,1,1,1.74,0,0,0
44.96,20,5,1,0,travel,0,3,1,1.66,0,0,0
405.39,7,0,0,0,utilities,0,3,1,1.72,1,0,0
80.92,7,4,0,0,electronics,0,1,7,1.96,0,0,0
64.37,8,0,0,0,travel,0,3,7,1.1,0,0,0
567.02,20,3,0,0,grocery,0,3,3,1.33,0,0,0
48.27,12,0,0,0,travel,0,2,5,1.54,0,0,0
47.12,8,5,1,0,entertainment,0,2,2,1.88,0,0,0
428.69,10,1,0,0,grocery,0,1,5,0.59,0,0,0
419.13,20,0,0,0,gas_station,0,4,8,0.52,1,0,0
125.6,6,2,0,0,online_shopping,0,1,4,0.68,0,0,0
2577.73,23,6,1,1,wire_transfer,0,4,9,4.67,1,1,1
82.08,15,0,0,0,retail,0,1,4,0.75,0,0,0
137.37,20,5,1,0,restaurant,0,1,8,1.01,0,0,0
1485.8,18,2,0,0,online_shopping,0,1,1,1.09,1,0,0
134.87,14,6,1,0,entertainment,0,3,6,1.49,0,0,0
115.86,10,4,0,0,travel,0,1,6,1.1,0,0,0
1153.12,11,6,1,0,restaurant,0,1,7,1.13,0,0,0
99.66,19,2,0,0,entertainment,0,1,4,1.29,0,0,0
76.27,14,6,1,0,gas_station,0,1,1,1.22,0,0,0
124.89,11,3,0,0,online_shopping,0,1,9,1.93,0,0,0
562.85,10,4,0,0,retail,0,2,2,0.67,0,0,0
119.44,19,1,0,0,travel,0,2,7,0.98,0,0,0
67.18,16,0,0,0,travel,0,2,1,1.24,0,0,0
18.76,1,6,1,1,entertainment,0,2,5,0.82,0,0,0
455.93,16,2,0,0,retail,0,1,4,1.74,0,0,0
29.25,20,1,0,0,utilities,0,3,6,0.68,0,0,0
175.61,8,1,0,0,entertainment,0,1,6,1.93,0,0,0
14.38,8,2,0,0,utilities,0,2,7,1.55,1,0,0
348.36,6,0,0,0,entertainment,0,1,6,1.59,0,0,0
2363.38,4,6,1,1,gambling,0,2,4,5.16,0,1,1
77.72,6,0,0,0,electronics,0,2,2,1.58,0,0,0
223.62,7,6,1,0,restaurant,0,2,1,1.82,1,0,0
120.8,14,5,1,0,restaurant,0,1,1,0.52,1,0,0
138.11,8,6,1,0,retail,0,1,9,1.91,0,0,0
1.88,15,4,0,0,unknown,1,21,27,0.06,1,1,1
407.69,10,0,0,0,online_shopping,0,1,4,0.98,0,0,0
6.89,10,6,1,0,gas_station,0,1,2,1.87,0,0,0
678.26,11,4,0,0,entertainment,0,2,4,1.82,0,0,0
463.27,14,6,1,0,entertainment,0,1,7,0.84,0,0,0
91.72,8,1,0,0,pawn_shop,1,50,56,1.28,0,0,1
49.61,9,0,0,0,gas_station,0,1,9,0.89,0,0,0
142.07,19,6,1,0,pharmacy,0,4,5,1.3,1,0,0
9.67,15,5,1,0,online_shopping,0,1,6,1.15,0,0,0
193.49,13,3,0,0,restaurant,0,1,5,0.97,0,0,0
44.24,15,3,0,0,restaurant,0,2,9,1.98,0,0,0
341.36,11,5,1,0,pharmacy,0,1,7,1.58,0,0,0
40.82,15,5,1,0,electronics,0,3,5,0.79,0,0,0
15.64,13,4,0,0,online_shopping,1,1,6,1.56,0,0,0
80.65,12,6,1,0,retail,0,1,7,0.74,0,0,0
66.8,9,1,0,0,restaurant,0,3,2,1.05,1,0,0
57.26,6,1,0,0,grocery,0,1,4,1.82,0,0,0
457.72,8,0,0,0,travel,0,2,3,0.94,0,0,0
865.77,3,2,0,1,utilities,0,2,8,1.09,0,0,0
423.83,19,5,1,0,retail,0,2,4,1.5,0,0,0
54.87,11,1,0,0,utilities,0,1,9,1.02,0,0,0
192.96,13,5,1,0,grocery,0,2,5,1.83,0,0,0
75.44,15,4,0,0,entertainment,0,1,2,0.53,0,0,0
754.21,17,5,1,0,travel,0,1,7,0.67,1,0,0
375.75,19,4,0,0,entertainment,0,1,7,1.55,0,0,0
126.02,16,0,0,0,travel,0,4,8,1.29,0,0,0
238.73,13,4,0,0,online_shopping,1,1,1,1.53,0,0,0
134.14,13,1,0,0,travel,0,3,4,1.97,0,0,0
29.17,10,3,0,0,entertainment,1,1,8,1.24,1,0,0
34.4,9,1,0,0,restaurant,0,4,5,1.5,0,0,0
28.73,15,3,0,0,restaurant,0,1,5,0.95,0,0,0
49.99,17,3,0,0,online_shopping,0,2,8,1.01,0,0,0
51.87,16,5,1,0,gas_station,0,3,8,1.58,0,0,0
24.14,15,1,0,0,restaurant,0,2,2,1.19,0,0,0
126.0,8,0,0,0,grocery,0,1,7,0.97,0,0,0
138.64,11,1,0,0,gas_station,0,2,5,1.36,0,0,0
61.59,16,6,1,0,online_shopping,0,2,1,1.07,0,0,0
3508.56,3,5,1,1,electronics,1,3,3,22.46,0,1,1
149.8,14,5,1,0,grocery,0,2,3,1.36,0,0,0
19.81,8,2,0,0,utilities,0,2,6,0.75,0,0,0
138.53,14,5,1,0,gas_station,0,2,9,0.54,0,0,0
112.31,7,5,1,0,travel,0,1,7,1.1,0,0,0
97.07,8,6,1,0,electronics,0,1,5,1.78,0,0,0
133.62,23,3,0,1,gas_station,0,2,9,1.81,0,0,0
1241.0,19,5,1,0,pharmacy,0,2,8,0.98,0,0,0
379.64,9,4,0,0,gas_station,0,1,4,1.27,0,0,0
112.48,11,1,0,0,retail,0,1,4,1.07,0,0,0
443.53,11,3,0,0,utilities,0,2,1,0.95,0,0,0
131.6,13,6,1,0,online_shopping,0,2,7,1.95,0,0,0
437.7,17,5,1,0,gas_station,0,4,7,0.98,1,0,0
116.62,15,2,0,0,entertainment,0,4,4,0.89,0,0,0
114.82,9,1,0,0,gas_station,0,1,9,1.74,0,0,0
81.98,8,5,1,0,travel,0,2,2,1.7,0,0,0
76.83,14,3,0,0,gas_station,0,4,6,1.88,0,0,0
52.99,12,4,0,0,restaurant,0,1,2,0.81,0,0,0
78.52,12,2,0,0,restaurant,0,4,4,1.78,0,0,0
141.08,1,3,0,1,entertainment,0,2,4,1.18,0,0,0
137.34,12,0,0,0,restaurant,0,1,4,1.25,0,0,0
55.35,11,1,0,0,grocery,0,3,9,1.01,0,0,0
145.67,12,4,0,0,utilities,0,2,5,1.97,0,0,0
324.68,11,0,0,0,gas_station,0,2,4,1.98,0,0,0
138.32,10,1,0,0,restaurant,0,3,3,1.14,1,0,0
490.38,10,1,0,0,online_shopping,0,1,4,1.59,0,0,0
67.83,17,5,1,0,restaurant,0,2,7,0.88,1,0,0
112.95,8,0,0,0,gas_station,0,1,6,1.59,0,0,0
25.02,14,0,0,0,gas_station,0,2,1,0.56,0,0,0
54.83,13,1,0,0,grocery,0,1,7,0.57,1,0,0
973.51,16,3,0,0,grocery,0,1,4,0.61,0,0,0
87.5,20,5,1,0,grocery,0,1,4,1.69,0,0,0
330.34,7,0,0,0,retail,0,2,7,1.99,0,0,0
110.71,8,6,1,0,electronics,0,3,2,0.64,0,0,0
132.41,17,2,0,0,retail,0,2,9,1.52,0,0,0
184.41,15,1,0,0,travel,0,3,3,0.83,1,0,0
149.35,14,5,1,0,entertainment,0,1,4,1.76,0,0,0
279.11,16,6,1,0,utilities,0,2,1,1.86,0,0,0
35.6,16,2,0,0,utilities,0,3,6,1.49,1,0,0
86.01,15,6,1,0,pharmacy,0,1,4,1.98,0,0,0
22.37,14,4,0,0,travel,0,1,1,1.82,0,0,0
55.79,14,5,1,0,retail,0,1,9,1.33,0,0,0
7.75,11,4,0,0,gas_station,0,3,3,1.28,0,0,0
69.98,16,6,1,0,online_shopping,0,1,1,1.5,0,0,0
8.24,16,3,0,0,gas_station,0,2,4,1.83,0,0,0
468.08,9,6,1,0,pharmacy,0,1,1,1.68,0,0,0
136.66,5,4,0,0,online_shopping,0,3,5,1.59,0,0,0
93.79,2,5,1,1,pharmacy,0,1,9,1.13,0,0,0
94.22,20,1,0,0,grocery,0,2,8,1.71,0,0,0
112.01,20,0,0,0,grocery,0,1,6,1.55,0,0,0
1462.25,23,5,1,1,crypto,0,7,7,10.86,1,1,1
60.41,15,2,0,0,entertainment,0,2,5,0.78,0,0,0
44.0,16,2,0,0,online_shopping,1,1,1,1.18,0,0,0
91.47,9,2,0,0,online_shopping,0,2,4,1.31,0,0,0
116.45,2,5,1,1,grocery,0,2,3,1.41,0,0,0
285.06,19,2,0,0,grocery,0,1,8,0.87,0,0,0
13.71,7,2,0,0,travel,0,3,2,0.55,0,0,0
291.22,13,6,1,0,utilities,0,2,4,1.48,0,0,0
394.01,13,5,1,0,online_shopping,0,3,5,0.77,0,0,0
358.24,11,6,1,0,online_shopping,0,2,2,1.7,0,0,0
390.09,18,5,1,0,pharmacy,1,1,8,1.62,0,0,0
55.66,7,6,1,0,travel,0,2,6,1.09,0,0,0
107.5,15,5,1,0,gas_station,0,1,8,1.45,1,0,0
87.26,8,3,0,0,restaurant,0,2,8,1.97,0,0,0
33.66,6,1,0,0,electronics,0,2,4,0.99,0,0,0
73.81,0,3,0,1,pharmacy,0,1,6,0.93,1,0,0
719.55,8,3,0,0,travel,0,1,1,1.14,0,0,0
312.9,8,5,1,0,entertainment,0,2,8,1.54,0,0,0
261.65,22,4,0,0,grocery,0,1,5,1.27,0,0,0
49.04,6,3,0,0,grocery,0,4,7,1.29,0,0,0
67.62,3,4,0,1,gas_station,0,1,5,1.75,0,0,0
248.24,14,1,0,0,electronics,0,2,5,0.92,0,0,0
5.55,14,5,1,0,electronics,0,1,2,0.97,0,0,0
73.9,17,3,0,0,utilities,0,2,9,1.47,0,0,0
515.74,10,2,0,0,grocery,0,1,5,0.54,0,0,0
304.67,21,2,0,0,electronics,0,3,1,1.82,0,0,0
72.9,18,3,0,0,gas_station,0,2,6,1.08,0,0,0
129.54,2,3,0,1,restaurant,0,2,4,1.71,0,0,0
77.04,12,1,0,0,entertainment,0,3,3,1.6,0,0,0
20.57,8,1,0,0,travel,0,3,5,1.69,0,0,0
364.83,17,5,1,0,travel,0,2,6,1.66,0,0,0
33.34,6,5,1,0,electronics,0,1,4,1.93,0,0,0
1861.79,4,4,0,1,unknown,1,1,6,6.72,1,0,1
115.71,21,5,1,0,pharmacy,0,3,7,1.51,0,0,0
95.09,8,0,0,0,online_shopping,0,1,2,1.15,0,0,0
91.9,16,1,0,0,grocery,0,1,4,1.53,1,0,0
93.93,6,5,1,0,utilities,0,1,5,0.77,0,0,0
109.85,6,2,0,0,travel,0,3,4,1.47,0,0,0
1065.9,6,4,0,0,travel,0,4,1,1.24,1,0,0
239.9,14,3,0,0,grocery,0,1,6,0.61,0,0,0
100.76,11,1,0,0,restaurant,0,2,7,1.61,0,0,0
110.56,18,2,0,0,pharmacy,0,1,4,0.71,0,0,0
58.27,5,5,1,0,gas_station,0,2,9,1.99,0,0,0
30.38,6,0,0,0,pharmacy,0,3,2,1.5,0,0,0
145.22,9,0,0,0,travel,0,2,1,1.25,0,0,0
379.66,10,4,0,0,pharmacy,0,1,3,0.81,0,0,0
472.53,16,4,0,0,online_shopping,0,1,4,1.53,0,0,0
25.04,19,2,0,0,restaurant,0,4,9,1.16,0,0,0
134.29,6,1,0,0,online_shopping,1,1,2,0.73,0,0,0
86.54,18,5,1,0,gas_station,0,2,8,1.94,0,0,0
25.72,15,2,0,0,electronics,0,1,8,0.77,0,0,0
814.33,8,4,0,0,restaurant,0,2,7,0.87,0,0,0
435.86,7,2,0,0,gas_station,0,2,9,1.69,0,0,0
13884.43,9,4,0,0,gambling,1,1,2,34.49,1,1,1
27.58,15,6,1,0,pharmacy,0,1,6,1.73,0,0,0
843.03,0,2,0,1,utilities,0,1,6,1.03,0,0,0
39.89,20,4,0,0,restaurant,0,1,7,1.31,0,0,0
23.54,16,4,0,0,retail,0,1,2,1.24,1,0,0
25.25,10,5,1,0,grocery,0,1,6,1.93,0,0,0
93.84,10,1,0,0,pharmacy,0,1,9,1.75,0,0,0
65.7,15,6,1,0,electronics,0,2,9,0.82,1,0,0
2908.51,4,3,0,1,crypto,1,3,10,13.84,1,1,1
120.39,10,5,1,0,electronics,1,1,6,1.37,1,0,0
77.69,15,4,0,0,restaurant,0,2,4,1.1,1,0,0
736.52,12,4,0,0,electronics,0,1,7,1.41,0,0,0
110.27,7,1,0,0,restaurant,0,3,7,0.98,0,0,0
330.36,16,4,0,0,retail,0,2,5,0.56,0,0,0
328.73,3,6,1,1,retail,0,1,3,0.79,0,0,0
186.4,10,0,0,0,electronics,0,1,9,1.42,0,0,0
69.53,6,0,0,0,online_shopping,0,3,1,0.76,0,0,0
98.6,15,2,0,0,restaurant,0,1,7,0.91,0,0,0
260.1,10,4,0,0,grocery,0,1,5,0.52,0,0,0
82.46,12,3,0,0,grocery,1,1,5,1.51,0,0,0
71.47,12,0,0,0,travel,0,1,7,1.41,0,0,0
73.86,7,0,0,0,entertainment,0,2,6,1.89,0,0,0
128.23,21,1,0,0,restaurant,0,2,5,0.53,0,0,0
128.58,10,3,0,0,restaurant,0,1,8,0.6,0,0,0
7739.58,2,4,0,1,electronics,1,2,8,13.28,1,1,1
48.81,19,0,0,0,retail,0,3,8,1.08,0,0,0
53.36,10,4,0,0,travel,0,1,5,1.75,0,0,0
2184.69,4,3,0,1,crypto,1,1,2,13.47,1,1,1
120.05,7,2,0,0,electronics,0,4,3,1.85,0,0,0
662.31,15,4,0,0,pharmacy,0,1,1,0.92,0,0,0
6.99,23,1,0,1,electronics,0,1,1,0.76,0,0,0
81.56,12,5,1,0,electronics,0,1,3,0.71,0,0,0
847.0,19,2,0,0,travel,0,1,6,1.75,0,0,0
119.08,17,1,0,0,restaurant,0,2,5,1.72,0,0,0
137.82,15,5,1,0,entertainment,0,4,6,0.83,0,0,0
25.88,13,3,0,0,pharmacy,0,3,5,1.42,0,0,0
77.03,16,6,1,0,travel,0,1,3,0.53,0,0,0
40.63,7,3,0,0,travel,0,1,8,0.99,0,0,0
64.2,13,3,0,0,travel,0,1,5,0.52,0,0,0
115.27,8,5,1,0,online_shopping,0,1,1,1.67,0,0,0
148.96,4,6,1,1,grocery,0,1,2,1.72,0,0,0
91.25,20,5,1,0,restaurant,0,1,5,1.9,0,0,0
60.16,13,3,0,0,online_shopping,0,2,8,0.71,0,0,0
141.92,9,2,0,0,retail,0,2,4,1.48,0,0,0
219.83,17,3,0,0,entertainment,0,1,8,1.15,1,0,0
98.9,12,2,0,0,gas_station,0,3,1,1.4,0,0,0
322.89,14,0,0,0,gas_station,0,1,8,0.64,0,0,0
494.13,16,4,0,0,pharmacy,0,2,4,0.86,0,0,0
330.58,21,6,1,0,online_shopping,0,2,4,0.84,0,0,0
608.65,19,6,1,0,grocery,0,1,4,1.9,0,0,0
42.63,8,3,0,0,electronics,0,1,5,1.29,0,0,0
72.89,20,0,0,0,grocery,0,1,8,1.76,0,0,0
68.93,11,1,0,0,electronics,0,3,3,1.52,0,0,0
1224.92,2,5,1,1,online_shopping,1,3,9,9.16,1,1,1
245.09,19,0,0,0,travel,0,3,6,0.85,0,0,0
356.87,5,2,0,0,entertainment,0,1,1,1.15,0,0,0
137.77,12,2,0,0,entertainment,0,3,6,1.0,0,0,0
111.14,17,0,0,0,travel,0,1,3,0.53,0,0,0
498.12,16,0,0,0,gas_station,0,1,2,1.55,0,0,0
121.83,15,5,1,0,entertainment,0,3,2,1.14,0,0,0
23.13,6,5,1,0,online_shopping,0,1,1,1.64,0,0,0
320.65,12,2,0,0,restaurant,0,1,6,1.27,0,0,0
103.03,3,0,0,1,travel,0,1,2,1.08,0,0,0
117.3,18,4,0,0,electronics,0,2,4,1.01,0,0,0
107.72,4,6,1,1,pharmacy,0,1,8,1.59,0,0,0
282.47,6,2,0,0,pharmacy,0,2,6,1.66,0,0,0
108.19,17,4,0,0,retail,0,1,7,1.17,0,0,0
437.19,18,5,1,0,retail,0,1,1,1.19,0,0,0
6313.12,19,6,1,0,crypto,1,1,1,29.32,1,1,1
239.86,14,0,0,0,electronics,0,1,7,1.23,1,0,0
87.89,11,4,0,0,online_shopping,0,3,5,0.55,0,0,0
320.24,13,0,0,0,gas_station,0,2,7,1.45,0,0,0
7.69,17,6,1,0,grocery,0,1,7,1.06,0,0,0
398.08,21,3,0,0,retail,0,2,6,0.52,0,0,0
130.21,7,0,0,0,utilities,0,4,9,1.27,0,0,0
30.51,10,4,0,0,travel,0,1,8,0.73,0,0,0
139.4,21,5,1,0,utilities,0,1,5,1.86,0,0,0
186.53,12,3,0,0,online_shopping,0,3,5,0.92,0,0,0
298.98,7,0,0,0,entertainment,0,1,1,1.32,0,0,0
1454.16,14,0,0,0,gas_station,0,1,7,1.98,1,0,0
938.71,18,1,0,0,travel,0,1,9,1.61,0,0,0
85.76,6,6,1,0,electronics,1,1,2,1.41,0,0,0
100.11,14,6,1,0,travel,0,1,7,1.67,0,0,0
339.04,20,1,0,0,restaurant,0,1,4,1.14,1,0,0
195.0,10,1,0,0,restaurant,0,3,1,1.8,0,0,0
138.96,16,4,0,0,retail,0,2,9,1.04,0,0,0
909.21,8,2,0,0,online_shopping,0,2,6,1.15,1,0,0
206.25,11,6,1,0,online_shopping,0,2,2,1.59,0,0,0
380.93,22,5,1,0,grocery,0,1,7,1.78,1,0,0
1416.22,14,6,1,0,electronics,0,1,9,1.7,1,0,0
65.26,5,2,0,0,travel,0,1,9,1.05,0,0,0
351.97,18,0,0,0,gas_station,1,2,4,1.72,0,0,0
69.71,14,0,0,0,online_shopping,0,1,3,0.64,1,0,0
60.34,6,0,0,0,pharmacy,0,3,7,1.58,0,0,0
120.71,8,2,0,0,utilities,0,2,7,1.18,1,0,0
1227.16,6,3,0,0,restaurant,0,1,2,1.94,0,0,0
57.41,13,5,1,0,entertainment,0,2,2,0.88,1,0,0
228.78,5,5,1,0,restaurant,0,1,6,0.68,0,0,0
373.98,14,0,0,0,retail,0,2,5,1.33,0,0,0
44.44,21,0,0,0,restaurant,0,3,5,1.62,0,0,0
310.77,19,3,0,0,retail,0,4,5,1.02,0,0,0
21.41,12,5,1,0,restaurant,0,2,4,1.99,0,0,0
110.91,15,4,0,0,pharmacy,0,3,4,1.69,0,0,0
81.83,20,5,1,0,entertainment,0,1,6,1.58,0,0,0
263.45,2,5,1,1,grocery,0,1,4,1.26,0,0,0
213.09,11,3,0,0,utilities,0,1,3,0.98,0,0,0
310.31,0,1,0,1,grocery,0,2,2,0.58,0,0,0
10.87,8,1,0,0,grocery,0,1,4,0.97,0,0,0
722.81,13,0,0,0,retail,0,2,7,0.99,0,0,0
92.01,18,1,0,0,grocery,0,2,3,1.49,0,0,0
127.53,6,4,0,0,online_shopping,0,2,5,1.26,0,0,0
295.02,17,5,1,0,pharmacy,0,3,3,1.25,0,0,0
927.4,13,3,0,0,travel,0,1,8,1.22,0,0,0
93.15,8,3,0,0,utilities,0,2,5,1.13,0,0,0
93.08,15,2,0,0,travel,0,2,5,0.55,1,0,0
148.43,12,6,1,0,online_shopping,0,2,2,1.08,1,0,0
1778.8,23,0,0,1,wire_transfer,1,6,12,11.57,1,1,1
118.95,7,2,0,0,travel,0,2,8,1.78,0,0,0
580.18,13,0,0,0,retail,0,1,1,0.84,0,0,0
103.65,0,2,0,1,entertainment,0,3,9,0.96,1,0,0
128.26,12,6,1,0,online_shopping,0,1,4,1.69,0,0,0
1001.78,9,3,0,0,utilities,0,1,4,1.92,0,0,0
125.89,8,1,0,0,retail,1,2,1,1.69,0,0,0
416.98,12,6,1,0,gas_station,0,2,8,1.86,0,0,0
2.07,1,0,0,1,unknown,0,17,24,0.08,1,1,1
199.79,6,1,0,0,entertainment,0,1,7,0.82,0,0,0
14.49,22,5,1,0,travel,0,2,3,1.16,0,0,0
115.35,16,3,0,0,online_shopping,0,1,8,1.51,0,0,0
266.7,7,1,0,0,travel,0,4,1,0.5,0,0,0
3.06,10,2,0,0,gambling,0,20,25,0.04,1,1,1
481.69,19,2,0,0,electronics,0,1,3,1.09,0,0,0
33.36,8,1,0,0,pharmacy,0,2,6,1.93,0,0,0
56.95,8,3,0,0,entertainment,0,1,3,1.86,0,0,0
61.11,22,3,0,0,gas_station,0,1,4,1.89,0,0,0
390.55,7,3,0,0,retail,0,3,9,0.78,0,0,0
284.0,14,4,0,0,pharmacy,0,2,4,1.62,0,0,0
68.85,11,3,0,0,online_shopping,0,1,6,1.99,0,0,0
423.32,23,0,0,1,retail,0,1,8,0.64,0,0,0
162.24,10,4,0,0,retail,0,2,5,1.28,0,0,0
214.11,17,3,0,0,pharmacy,0,2,6,0.71,0,0,0
59.55,10,0,0,0,online_shopping,0,2,9,1.68,0,0,0
42.82,0,2,0,1,utilities,0,3,9,1.8,0,0,0
144.43,9,5,1,0,utilities,0,2,1,1.61,0,0,0
40.41,17,2,0,0,entertainment,0,1,6,1.8,0,0,0
184.8,19,6,1,0,travel,0,4,4,1.5,0,0,0
89.81,17,2,0,0,gas_station,0,1,5,1.68,0,0,0
176.98,1,6,1,1,gas_station,0,3,6,1.78,1,0,0
268.1,7,0,0,0,pharmacy,0,2,1,1.86,1,0,0
70.87,20,6,1,0,pharmacy,0,1,8,1.52,0,0,0
10865.94,19,0,0,0,crypto,1,1,10,31.42,1,1,1
46.49,22,1,0,0,gas_station,0,1,8,1.65,0,0,0
371.6,18,2,0,0,online_shopping,0,2,9,1.47,0,0,0
70.5,6,3,0,0,travel,0,1,9,1.37,0,0,0
64.01,8,5,1,0,pharmacy,0,1,8,1.52,0,0,0
84.28,8,5,1,0,restaurant,0,2,1,0.73,0,0,0
106.14,20,6,1,0,restaurant,0,1,6,1.76,0,0,0
376.6,6,0,0,0,grocery,0,2,1,0.89,0,0,0
317.03,8,6,1,0,retail,0,1,4,1.3,0,0,0
143.77,9,3,0,0,pharmacy,0,1,6,0.92,1,0,0
200.75,10,1,0,0,entertainment,0,1,4,0.82,0,0,0
15.58,17,4,0,0,online_shopping,0,1,5,0.56,0,0,0
138.15,16,6,1,0,travel,0,1,7,1.54,0,0,0
31.46,17,6,1,0,restaurant,0,2,8,0.93,0,0,0
632.75,13,0,0,0,utilities,0,2,3,1.16,1,0,0
331.79,15,1,0,0,electronics,0,3,4,0.52,1,0,0
859.87,2,0,0,1,online_shopping,0,4,9,3.17,1,1,1
26.37,9,5,1,0,retail,0,1,3,1.62,0,0,0
350.13,5,0,0,0,entertainment,0,1,4,1.58,0,0,0
808.7,15,1,0,0,electronics,0,1,5,0.84,0,0,0
89.82,7,2,0,0,entertainment,0,1,5,1.45,1,0,0
16.56,19,2,0,0,entertainment,0,2,5,1.31,0,0,0
1386.18,21,5,1,0,gas_station,0,1,3,0.64,0,0,0
178.59,15,0,0,0,entertainment,0,2,2,0.64,0,0,0
18.14,20,2,0,0,restaurant,0,2,4,0.88,0,0,0
240.94,17,5,1,0,retail,0,1,6,0.86,0,0,0
33.33,19,6,1,0,electronics,0,1,3,0.81,0,0,0
496.43,12,2,0,0,utilities,0,1,5,1.15,0,0,0
202.1,20,4,0,0,utilities,0,1,6,1.44,0,0,0
89.45,15,3,0,0,online_shopping,0,1,6,0.57,0,0,0
100.14,11,6,1,0,utilities,0,1,9,1.93,0,0,0
24.99,14,5,1,0,grocery,0,1,6,1.65,0,0,0
51.97,10,2,0,0,utilities,0,1,9,1.25,0,0,0
30.11,7,0,0,0,pharmacy,0,2,5,0.89,0,0,0
73.27,12,6,1,0,gas_station,0,2,2,0.67,0,0,0
27.52,14,3,0,0,restaurant,0,1,2,1.21,0,0,0
90.05,19,1,0,0,entertainment,0,1,9,1.15,1,0,0
283.2,9,0,0,0,gas_station,0,1,8,1.99,0,0,0
129.5,12,1,0,0,entertainment,0,1,3,1.83,0,0,0
1271.06,21,1,0,0,pharmacy,0,1,4,0.63,0,0,0
2046.05,1,0,0,1,unknown,0,4,12,10.6,1,1,1
118.36,12,0,0,0,retail,0,2,6,1.1,0,0,0
115.59,9,0,0,0,utilities,0,1,1,1.15,1,0,0
38.11,10,6,1,0,restaurant,0,1,1,1.55,0,0,0
98.63,18,1,0,0,online_shopping,0,1,7,1.82,0,0,0
115.38,8,4,0,0,online_shopping,0,2,2,1.32,0,0,0
269.37,20,1,0,0,utilities,0,1,9,1.46,0,0,0
69.86,13,6,1,0,online_shopping,0,1,4,1.35,0,0,0
104.2,14,2,0,0,pharmacy,0,1,9,0.9,0,0,0
73.73,10,0,0,0,entertainment,0,4,7,1.68,0,0,0
850.21,3,2,0,1,electronics,1,1,2,7.72,1,0,1
58.99,16,2,0,0,restaurant,0,3,6,0.93,1,0,0
89.57,13,0,0,0,gas_station,0,3,7,1.17,0,0,0
261.28,8,2,0,0,grocery,0,1,8,1.02,0,0,0
443.47,14,0,0,0,travel,0,2,1,0.88,0,0,0
11.0,13,3,0,0,online_shopping,0,1,7,1.54,1,0,0
10198.92,10,5,1,0,gambling,0,1,4,35.72,1,1,1
72.17,12,1,0,0,travel,0,1,3,0.85,0,0,0
142.9,20,6,1,0,entertainment,0,1,9,1.28,0,0,0
159.7,11,3,0,0,retail,0,2,4,1.36,1,0,0
37.42,8,4,0,0,gas_station,0,4,3,1.62,0,0,0
85.21,13,3,0,0,utilities,0,1,8,0.76,0,0,0
68.57,19,6,1,0,pharmacy,0,3,1,1.43,1,0,0
69.14,19,4,0,0,gas_station,0,2,2,1.72,0,0,0
56.31,7,0,0,0,online_shopping,0,1,1,1.53,0,0,0
90.22,14,1,0,0,entertainment,0,1,9,1.68,0,0,0
69.64,10,3,0,0,utilities,0,4,1,0.65,0,0,0
68.2,7,0,0,0,travel,0,2,9,1.08,0,0,0
1092.28,13,2,0,0,grocery,1,2,9,1.98,0,0,0
376.86,17,6,1,0,travel,0,2,4,1.58,0,0,0
96.52,12,5,1,0,utilities,0,1,7,0.78,0,0,0
1289.15,22,5,1,0,online_shopping,0,2,9,1.32,0,0,0
493.98,22,2,0,0,travel,0,1,2,0.75,0,0,0
1196.65,16,1,0,0,travel,0,2,9,1.14,0,0,0
1034.39,10,4,0,0,pharmacy,0,1,8,1.94,0,0,0
187.32,5,1,0,0,retail,0,2,2,1.8,0,0,0
432.64,7,5,1,0,restaurant,1,3,2,0.7,0,0,0
507.22,8,2,0,0,electronics,0,2,2,1.39,0,0,0
41.98,9,5,1,0,utilities,1,1,6,1.67,0,0,0
147.89,10,2,0,0,grocery,0,1,7,1.79,0,0,0
498.08,19,3,0,0,travel,0,1,9,0.72,0,0,0
444.19,8,6,1,0,utilities,0,1,2,1.5,0,0,0
104.08,6,5,1,0,electronics,0,4,5,1.28,0,0,0
106.42,16,1,0,0,gas_station,0,1,1,1.0,0,0,0
89.37,19,3,0,0,entertainment,0,1,2,1.38,0,0,0
53.53,15,5,1,0,online_shopping,0,1,3,1.3,0,0,0
72.52,12,1,0,0,grocery,1,1,4,1.36,0,0,0
443.6,20,0,0,0,grocery,0,1,2,1.11,0,0,0
33.27,15,1,0,0,utilities,0,1,7,1.4,0,0,0
97.7,12,0,0,0,retail,0,1,5,1.65,0,0,0
68.72,7,5,1,0,travel,0,3,5,0.75,0,0,0
27.64,17,3,0,0,gas_station,0,2,8,0.75,0,0,0
153.39,0,2,0,1,gas_station,1,1,3,1.04,0,0,0
327.23,8,0,0,0,utilities,0,1,1,0.95,0,0,0
125.78,10,5,1,0,retail,0,1,5,1.44,0,0,0
7.96,13,5,1,0,restaurant,0,1,4,1.54,0,0,0
896.65,16,3,0,0,online_shopping,0,1,4,1.31,0,0,0
89.45,2,1,0,1,retail,0,1,9,0.85,0,0,0
203.42,21,1,0,0,restaurant,0,2,4,1.14,0,0,0
25.49,20,6,1,0,online_shopping,0,1,3,1.57,0,0,0
